sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
3046,11.8984375,-10.2016,2.0902,-3.8606,-2.6799,0,REST
3047,11.90234375,-2.7697,4.6141,-5.6962,4.6798,0,REST
3048,11.90625,-1.8597,0.9209,-5.9003,9.3791,0,REST
3049,11.91015625,3.7184,0.7305,-7.9834,9.5532,0,REST
3050,11.9140625,6.2569,0.4465,-7.5043,5.5351,0,REST
3051,11.91796875,9.7298,-1.0681,-15.8246,6.3267,0,REST
3052,11.921875,10.9244,1.202,-11.8646,10.4191,0,REST
3053,11.92578125,11.5151,-1.9819,-13.3296,8.9494,0,REST
3054,11.9296875,10.8236,-2.9,-13.2226,7.4605,0,REST
3055,11.93359375,9.0302,-3.55,-7.3707,4.9993,0,REST
3056,11.9375,8.031,-3.2498,-3.7112,0.7443,0,REST
3057,11.94140625,9.1821,-6.1326,-0.1299,-0.9,0,REST
3058,11.9453125,4.3018,-0.7981,2.9223,-5.1895,0,REST
3059,11.94921875,3.8846,-0.8415,4.1792,-3.1036,0,REST
3060,11.953125,-0.202,-2.468,11.124,-5.508,0,REST
3061,11.95703125,-3.0174,-1.8215,8.027,-4.158,0,REST
3062,11.9609375,-4.7172,-3.0868,14.0091,-8.3477,0,REST
3063,11.96484375,-5.8246,0.1724,13.0381,-6.3388,0,REST
3064,11.96875,-16.5177,-0.5445,11.4789,-3.1186,0,REST
3065,11.97265625,-12.5416,0.0318,8.2777,-5.5698,0,REST
3066,11.9765625,-13.5629,-0.5361,10.56,-5.259,0,REST
3067,11.98046875,-10.8811,4.9582,6.1767,-3.018,0,REST
3068,11.984375,-10.6284,1.1135,5.615,-2.0004,0,REST
3069,11.98828125,-5.8734,1.6623,2.8521,-2.2742,0,REST
3070,11.9921875,-6.0989,4.1216,-1.6233,0.2524,0,REST
3071,11.99609375,-6.3512,3.4278,-2.8339,2.5417,0,REST
3072,12.0,4.5145,5.435,-7.0992,1.1497,0,REST
3073,12.00390625,1.826,4.6596,-13.1378,1.0227,0,REST
3074,12.0078125,5.362,2.8843,-11.8528,2.3887,0,REST
3075,12.01171875,10.6332,1.1433,-10.1896,10.1276,0,REST
3076,12.015625,10.8596,2.4555,-16.1408,3.8806,0,REST
3077,12.01953125,13.9505,-1.8051,-9.5562,0.9365,0,REST
3078,12.0234375,14.2372,0.6242,-12.0329,6.2966,0,REST
3079,12.02734375,13.5658,-1.8116,-9.0001,1.63,0,REST
3080,12.03125,11.4131,-2.1892,-8.4751,-1.442,0,REST
3081,12.03515625,6.6672,-4.1152,-2.8124,1.947,0,REST
3082,12.0390625,4.6665,-8.7757,0.1671,1.8462,0,REST
3083,12.04296875,4.5789,-6.9635,4.4785,-3.2048,0,REST
3084,12.046875,-2.7024,-5.1837,5.2631,-3.2453,0,REST
3085,12.05078125,-5.7634,-7.3384,9.8233,-5.6032,0,REST
3086,12.0546875,-6.6661,-7.9315,13.3147,-2.4587,0,REST
3087,12.05859375,-9.1321,-8.0445,10.7873,-2.4932,0,REST
3088,12.0625,-12.3247,-1.8527,11.1258,-0.9001,0,REST
3089,12.06640625,-12.1054,0.7675,10.9401,-0.8246,0,REST
3090,12.0703125,-12.1067,0.1641,8.2874,-1.4521,0,REST
3091,12.07421875,-13.6108,3.9573,6.0251,-6.1408,0,REST
3092,12.078125,-7.9507,5.9518,4.8904,0.1995,0,REST
3093,12.08203125,-10.8049,5.2612,3.1963,-4.171,0,REST
3094,12.0859375,-6.1089,4.6609,-2.9848,-7.3761,0,REST
3095,12.08984375,-1.8933,3.9572,-1.8338,-1.8601,0,REST
3096,12.09375,3.9843,8.4401,-5.3795,-6.5713,0,REST
3097,12.09765625,5.8982,11.3555,-7.573,1.4696,0,REST
3098,12.1015625,5.9216,8.3696,-9.35,1.4882,0,REST
3099,12.10546875,9.0019,6.3076,-8.8951,-0.4166,0,REST
3100,12.109375,8.5365,3.009,-12.9562,1.5101,0,REST
3101,12.11328125,11.4199,3.6012,-8.5328,-3.6758,0,REST
3102,12.1171875,8.7641,-2.7182,-6.6661,5.3432,0,REST
3103,12.12109375,11.4616,-2.6245,-4.6209,6.2434,0,REST
3104,12.125,10.3677,-2.9842,-2.4926,6.4754,0,REST
3105,12.12890625,7.7654,-5.4851,-0.3976,5.8747,0,REST
3106,12.1328125,2.6497,-6.5937,-0.2386,4.745,0,REST
3107,12.13671875,0.5514,-8.2053,1.2901,1.7691,0,REST
3108,12.140625,-0.4429,-11.6278,3.1546,6.3677,0,REST
3109,12.14453125,-3.2782,-9.2552,9.8431,1.8141,0,REST
3110,12.1484375,-4.3539,-9.3506,9.913,0.7328,0,REST
3111,12.15234375,-2.6479,-7.0215,3.305,-2.7111,0,REST
3112,12.15625,-8.1272,-6.4824,8.3488,-2.554,0,REST
3113,12.16015625,-8.7841,-3.096,5.2828,-3.1426,0,REST
3114,12.1640625,-8.7888,1.656,6.9754,-8.2353,0,REST
3115,12.16796875,-9.7343,3.5873,4.7535,-9.5214,0,REST
3116,12.171875,-4.3708,7.0789,5.5947,-5.5226,0,REST
3117,12.17578125,-0.0727,8.7575,2.5116,-6.8639,0,REST
3118,12.1796875,-0.5265,8.3239,-0.3,-7.6996,0,REST
3119,12.18359375,0.6721,9.5426,-0.7346,-9.6887,0,REST
3120,12.1875,0.1578,8.6265,-1.7823,-6.0195,0,REST
3121,12.19140625,-0.261,9.8395,-4.0308,-4.3991,0,REST
3122,12.1953125,0.568,6.218,-6.9393,0.0124,0,REST
3123,12.19921875,2.7692,6.2531,-4.869,-1.0623,0,REST
3124,12.203125,5.5502,3.6413,-4.213,1.8615,0,REST
3125,12.20703125,3.8867,3.1077,-5.7791,7.2363,0,REST
3126,12.2109375,2.9447,-2.4657,-6.2364,3.4371,0,REST
3127,12.21484375,3.4875,-0.3896,-8.104,9.2695,0,REST
3128,12.21875,1.6488,-3.3462,-3.7418,12.4891,0,REST
3129,12.22265625,3.4435,-10.1887,-6.8587,11.4385,0,REST
3130,12.2265625,4.8443,-9.7677,-5.4342,9.1469,0,REST
3131,12.23046875,5.5637,-12.833,-2.7354,10.3008,0,REST
3132,12.234375,0.5743,-15.8584,-1.2326,8.6145,0,REST
3133,12.23828125,1.8301,-16.0995,0.1974,5.5382,0,REST
3134,12.2421875,-0.5973,-9.3558,-0.3688,2.2843,0,REST
3135,12.24609375,1.1536,-9.0898,1.7722,-3.3698,0,REST
3136,12.25,2.2543,-4.5778,1.3846,-4.8508,0,REST
3137,12.25390625,-2.7318,-4.1542,0.0698,-11.2784,0,REST
3138,12.2578125,3.228,-2.7397,3.6085,-8.3412,0,REST
3139,12.26171875,-3.1558,3.4664,5.1348,-10.1557,0,REST
3140,12.265625,-1.7487,7.4358,2.6058,-15.0838,0,REST
3141,12.26953125,-2.5195,8.1537,5.9866,-13.0345,0,REST
3142,12.2734375,-2.9297,12.3984,4.7405,-11.3254,0,REST
3143,12.27734375,-6.0788,11.3803,2.305,-8.7651,0,REST
3144,12.28125,-3.2101,12.5463,1.3166,-4.0424,0,REST
3145,12.28515625,-2.3456,13.9943,5.7681,-6.1674,0,REST
3146,12.2890625,-3.9572,13.2876,3.8317,3.7123,0,REST
3147,12.29296875,-5.9313,7.4793,3.8675,3.8188,0,REST
3148,12.296875,-4.976,5.494,0.1695,6.0351,0,REST
3149,12.30078125,-1.2944,3.7743,2.2439,7.6153,0,REST
3150,12.3046875,0.6028,0.3747,2.0919,8.7813,0,REST
3151,12.30859375,-0.6349,-1.7936,0.703,13.7407,0,REST
3152,12.3125,0.1531,-5.9532,-1.8097,12.3004,0,REST
3153,12.31640625,-1.7384,-9.5334,-2.8121,10.0978,0,REST
3154,12.3203125,4.647,-12.0971,-5.2516,12.8291,0,REST
3155,12.32421875,5.7973,-13.5667,-4.6891,10.3281,0,REST
3156,12.328125,9.7104,-14.974,-8.1635,7.0114,0,REST
3157,12.33203125,5.6713,-10.1341,-3.9082,2.2362,0,REST
3158,12.3359375,6.8905,-9.038,-5.8122,-4.1778,0,REST
3159,12.33984375,5.3838,-6.2684,-9.5758,-3.5054,0,REST
3160,12.34375,7.8503,-9.513,-9.2642,-10.5405,0,REST
3161,12.34765625,5.2831,-3.0171,-4.8709,-10.9493,0,REST
3162,12.3515625,4.378,1.6971,-2.7743,-10.6225,0,REST
3163,12.35546875,4.1133,3.916,-2.3954,-13.9657,0,REST
3164,12.359375,-3.9363,6.5794,1.4308,-12.0899,0,REST
3165,12.36328125,-2.4999,8.3138,1.9555,-11.2209,0,REST
3166,12.3671875,-1.8796,9.7592,7.1417,-6.9233,0,REST
3167,12.37109375,-6.4388,10.6015,7.2963,-5.3958,0,REST
3168,12.375,-7.2263,12.4145,7.6243,-0.6667,0,REST
3169,12.37890625,-7.3267,14.4004,8.3065,1.3104,0,REST
3170,12.3828125,-11.5262,12.3283,9.8243,2.5704,0,REST
3171,12.38671875,-10.1491,7.6087,9.9338,7.8335,0,REST
3172,12.390625,-10.275,5.662,7.4097,9.3737,0,REST
3173,12.39453125,-6.8978,1.5303,8.1056,11.5314,0,REST
3174,12.3984375,-1.2687,1.5502,1.6778,9.7792,0,REST
3175,12.40234375,-5.3455,-5.2074,4.3624,14.805,0,REST
3176,12.40625,-2.3177,-9.362,-0.1156,12.8761,0,REST
3177,12.41015625,6.669,-9.8291,-5.6737,12.2716,0,REST
3178,12.4140625,5.7134,-9.4012,-7.0512,7.3812,0,REST
3179,12.41796875,8.777,-9.6703,-7.6303,6.0358,0,REST
3180,12.421875,8.2143,-10.3149,-11.5948,1.3481,0,REST
3181,12.42578125,10.3017,-8.5749,-14.9518,-1.8746,0,REST
3182,12.4296875,11.7023,-11.8779,-10.4078,-2.4286,0,REST
3183,12.43359375,14.4518,-11.3097,-8.138,-9.1325,0,REST
3184,12.4375,9.8211,-5.9139,-13.3509,-8.0622,0,REST
3185,12.44140625,8.047,-0.4151,-8.4537,-7.3119,0,REST
3186,12.4453125,5.0049,0.4467,-4.8594,-10.7848,0,REST
3187,12.44921875,5.4437,3.5396,-6.5577,-12.9633,0,REST
3188,12.453125,0.7406,4.6682,1.2735,-7.7429,0,REST
3189,12.45703125,-2.9808,6.44,1.9471,-10.6926,0,REST
3190,12.4609375,-4.5242,11.9984,4.5715,-7.2817,0,REST
3191,12.46484375,-4.812,9.1228,5.1902,-1.5392,0,REST
3192,12.46875,-12.3671,7.0586,11.1197,2.1675,0,REST
3193,12.47265625,-13.4459,8.1146,14.5287,2.4424,0,REST
3194,12.4765625,-13.8462,8.0727,11.4266,5.6092,0,REST
3195,12.48046875,-12.3987,5.2258,9.3444,10.2114,0,REST
3196,12.484375,-11.271,5.2537,12.5464,9.6692,0,REST
3197,12.48828125,-6.1407,1.7628,5.0369,8.7661,0,REST
3198,12.4921875,-7.9896,-3.43,3.3007,10.6872,0,REST
3199,12.49609375,-5.9921,-1.3813,2.5151,9.7446,0,REST
3200,12.5,-3.7594,-9.2877,0.7771,6.2251,0,REST
3201,12.50390625,1.0223,-9.754,-2.3923,7.0767,0,REST
3202,12.5078125,6.3606,-9.2432,-5.8101,4.2346,0,REST
3203,12.51171875,6.4377,-9.5254,-10.1344,2.5403,0,REST
3204,12.515625,8.9013,-7.9153,-11.3046,-1.5073,0,REST
3205,12.51953125,13.3911,-8.3756,-13.5022,-4.4533,0,REST
3206,12.5234375,12.295,-8.1731,-13.6414,-5.1377,0,REST
3207,12.52734375,12.2824,-5.288,-11.1476,-8.4786,0,REST
3208,12.53125,6.7249,-3.9372,-12.7346,-5.8699,0,REST
3209,12.53515625,7.5902,-0.7464,-13.0544,-7.8807,0,REST
3210,12.5390625,3.2776,1.3947,-8.3889,-7.0025,0,REST
3211,12.54296875,0.7773,-0.1171,-4.3199,-11.3327,0,REST
3212,12.546875,-0.498,2.1311,-0.9654,-5.102,0,REST
3213,12.55078125,-4.4838,4.4007,3.3344,-6.0913,0,REST
3214,12.5546875,-8.024,7.5332,6.6798,-0.1814,0,REST
3215,12.55859375,-8.0027,8.9786,7.842,0.1793,0,REST
3216,12.5625,-10.4001,9.3732,9.5767,1.5801,0,REST
3217,12.56640625,-9.5752,9.9699,7.2593,2.2496,0,REST
3218,12.5703125,-14.1517,7.2743,11.5313,8.0966,0,REST
3219,12.57421875,-8.5575,5.6846,8.965,4.1128,0,REST
3220,12.578125,-4.562,2.9051,10.1697,7.6551,0,REST
3221,12.58203125,-6.2875,2.9919,8.5436,7.3531,0,REST
3222,12.5859375,-6.2058,-0.5667,6.7852,5.1326,0,REST
3223,12.58984375,-2.1211,0.2056,4.728,4.079,0,REST
3224,12.59375,-2.1169,0.245,2.1832,0.5691,0,REST
3225,12.59765625,0.2442,-3.8668,-2.1025,3.2527,0,REST
3226,12.6015625,4.7929,-7.0797,-4.8768,4.0687,0,REST
3227,12.60546875,5.9188,-3.3179,-5.2136,2.1808,0,REST
3228,12.609375,7.7457,-3.9993,-7.2206,2.9732,0,REST
3229,12.61328125,12.8761,-5.64,-8.9284,-2.5992,0,REST
3230,12.6171875,9.0377,-4.3744,-7.5441,-5.7465,0,REST
3231,12.62109375,10.4774,-2.5075,-10.7867,0.5927,0,REST
3232,12.625,6.514,-5.0808,-8.1127,-7.4796,0,REST
3233,12.62890625,2.684,-3.1332,-9.4937,-3.5743,0,REST
3234,12.6328125,4.7887,2.2903,-3.1424,-4.1001,0,REST
3235,12.63671875,1.8784,-3.7863,-7.1282,-3.783,0,REST
3236,12.640625,1.0963,-0.5272,-2.0146,0.5436,0,REST
3237,12.64453125,-3.2083,-1.6724,-0.3653,-6.2635,0,REST
3238,12.6484375,-5.5874,-0.5572,1.5146,-8.047,0,REST
3239,12.65234375,-5.8025,0.6941,4.1274,-2.7688,0,REST
3240,12.65625,-5.2976,-0.1478,2.2211,-7.0847,0,REST
3241,12.66015625,-5.0441,5.9066,3.8688,-4.5518,0,REST
3242,12.6640625,-6.9063,6.9918,4.3287,0.1505,0,REST
3243,12.66796875,-4.8162,4.5439,7.3601,-0.0515,0,REST
3244,12.671875,-5.3189,7.336,6.3957,-1.6551,0,REST
3245,12.67578125,-4.1753,2.5289,6.854,-0.8328,0,REST
3246,12.6796875,-6.2325,3.0524,7.2989,2.5395,0,REST
3247,12.68359375,-2.8432,0.4614,5.7112,2.5875,0,REST
3248,12.6875,1.3939,4.5575,3.7104,5.1335,0,REST
3249,12.69140625,1.6244,-1.7272,1.2536,3.3149,0,REST
3250,12.6953125,4.6363,1.0591,0.5774,3.1397,0,REST
3251,12.69921875,-0.3278,1.66,-4.6584,4.7759,0,REST
3252,12.703125,2.2201,-3.7579,-4.7747,4.127,0,REST
3253,12.70703125,3.1425,-3.8162,-2.5099,1.9227,0,REST
3254,12.7109375,3.0599,-3.6372,-2.099,5.0089,0,REST
3255,12.71484375,1.1973,-2.3099,-3.8111,3.9693,0,REST
3256,12.71875,3.2189,-5.723,-5.3515,1.4659,0,REST
3257,12.72265625,1.2027,-4.3623,-2.186,-1.332,0,REST
3258,12.7265625,4.5419,-2.1521,-5.7022,1.6286,0,REST
3259,12.73046875,1.0106,-3.4613,-0.3632,-4.1214,0,REST
3260,12.734375,6.1604,-0.867,-4.4238,-7.4982,0,REST
3261,12.73828125,4.2586,-0.9005,-1.7166,-5.5248,0,REST
3262,12.7421875,4.1181,-2.7941,-0.7873,-3.1856,0,REST
3263,12.74609375,-0.4946,-2.5832,-3.1103,-5.4386,0,REST
3264,12.75,2.9734,0.1312,-0.0037,-9.2523,0,REST
3265,12.75390625,-1.5048,-2.9389,-1.4867,-8.0538,0,REST
3266,12.7578125,-2.5283,1.9106,-3.3821,-7.7878,0,REST
3267,12.76171875,-1.3439,-0.2733,0.67,-3.56,0,REST
3268,12.765625,-1.4671,3.016,0.2768,-5.8222,0,REST
3269,12.76953125,-0.2827,5.4423,-1.7378,-2.3569,0,REST
3270,12.7734375,-1.348,-0.4999,0.9519,-2.3775,0,REST
3271,12.77734375,-5.513,5.6223,1.0019,6.7966,0,REST
3272,12.78125,1.7085,2.2123,6.647,7.4967,0,REST
3273,12.78515625,-1.3297,5.0424,6.7625,7.9374,0,REST
3274,12.7890625,-6.5074,5.5021,4.0998,7.7256,0,REST
3275,12.79296875,-0.6113,3.2454,2.2105,2.0116,0,REST
3276,12.796875,-1.779,-0.5855,4.8277,10.2001,0,REST
3277,12.80078125,-3.456,2.0239,8.5732,6.4805,0,REST
3278,12.8046875,-3.5394,2.3895,4.4672,5.4383,0,REST
3279,12.80859375,-0.2202,-3.7331,3.8841,5.1691,0,REST
3280,12.8125,0.2623,-1.1767,0.7538,6.3735,0,REST
3281,12.81640625,-0.8256,-7.427,-0.8513,2.1757,0,REST
3282,12.8203125,1.7075,-9.0921,-1.9001,-4.3975,0,REST
3283,12.82421875,5.8956,-7.2068,-6.1127,-3.516,0,REST
3284,12.828125,4.2548,-7.7692,-5.641,-8.6152,0,REST
3285,12.83203125,6.2314,-7.9387,-6.4375,-10.3543,0,REST
3286,12.8359375,6.1546,-4.7312,-2.4162,-8.5297,0,REST
3287,12.83984375,7.6291,-6.372,-6.789,-11.7036,0,REST
3288,12.84375,5.8356,-2.6674,-8.7144,-9.9836,0,REST
3289,12.84765625,3.613,-3.3429,-4.2089,-14.245,0,REST
3290,12.8515625,4.494,-2.8564,-8.6285,-7.3547,0,REST
3291,12.85546875,0.4872,2.0937,-3.2255,-4.9292,0,REST
3292,12.859375,1.1813,3.6391,-1.433,-3.9354,0,REST
3293,12.86328125,-6.5518,5.9659,-3.7939,2.3929,0,REST
3294,12.8671875,-2.0616,9.2245,0.8301,4.68,0,REST
3295,12.87109375,-9.3283,11.5449,3.548,11.9632,0,REST
3296,12.875,-5.8083,9.178,7.6618,9.9907,0,REST
3297,12.87890625,-9.7811,4.178,3.4781,10.4225,0,REST
3298,12.8828125,-10.2346,11.288,6.929,12.267,0,REST
3299,12.88671875,-9.4183,10.457,11.6028,17.3877,0,REST
3300,12.890625,-7.2696,3.9708,11.7773,11.0058,0,REST
3301,12.89453125,-7.2143,1.8336,9.9252,12.2754,0,REST
3302,12.8984375,-7.5567,0.7734,13.689,6.0855,0,REST
3303,12.90234375,-3.8273,0.3076,3.8472,1.4234,0,REST
3304,12.90625,-0.9429,-4.372,6.7165,-1.945,0,REST
3305,12.91015625,0.9117,-7.7076,1.44,-0.8191,0,REST
3306,12.9140625,6.2994,-7.2478,1.0442,-8.2857,0,REST
3307,12.91796875,8.6792,-6.5499,-7.1075,-11.4626,0,REST
3308,12.921875,7.78,-10.0171,-7.672,-7.6251,0,REST
3309,12.92578125,12.4208,-10.9216,-8.8697,-16.0541,0,REST
3310,12.9296875,16.9228,-9.5198,-7.8652,-18.328,0,REST
3311,12.93359375,10.9321,-8.1176,-12.2008,-10.7841,0,REST
3312,12.9375,8.9666,-3.7506,-12.6212,-9.7198,0,REST
3313,12.94140625,9.3653,-5.4073,-10.7874,-7.8589,0,REST
3314,12.9453125,8.5315,-5.2759,-12.3065,-5.2417,0,REST
3315,12.94921875,2.3619,3.6138,-8.8145,-1.209,0,REST
3316,12.953125,1.3611,7.0466,-9.1527,-0.5305,0,REST
3317,12.95703125,-1.3496,6.2805,-2.6136,0.0068,0,REST
3318,12.9609375,-2.1634,7.5876,2.3249,5.7426,0,REST
3319,12.96484375,-9.3702,8.0324,2.8873,9.5032,0,REST
3320,12.96875,-9.9414,12.8956,4.9736,10.7574,0,REST
3321,12.97265625,-12.0281,12.4325,8.6658,14.7211,0,REST
3322,12.9765625,-9.4188,7.9587,10.2416,12.1654,0,REST
3323,12.98046875,-13.3565,5.2222,10.4917,15.4137,0,REST
3324,12.984375,-15.057,8.5898,10.3639,12.0524,0,REST
3325,12.98828125,-9.8004,7.2238,14.4228,8.2661,0,REST
3326,12.9921875,-8.0379,-0.7526,8.5538,7.9003,0,REST
3327,12.99609375,-2.2694,-0.6369,10.2691,-0.9739,0,REST
3328,13.0,3.3096,-3.6216,9.2752,-3.3567,0,REST
3329,13.00390625,3.9143,-8.7093,5.6979,-4.6694,0,REST
3330,13.0078125,8.8054,-11.4089,4.1319,-7.7027,0,REST
3331,13.01171875,7.9553,-14.2616,-1.9979,-11.137,0,REST
3332,13.015625,10.8966,-15.0948,-6.7183,-11.3499,0,REST
3333,13.01953125,11.8229,-12.2656,-7.1785,-11.8841,0,REST
3334,13.0234375,19.9335,-12.8777,-9.7491,-13.6004,0,REST
3335,13.02734375,10.2382,-8.2285,-14.013,-11.5927,0,REST
3336,13.03125,8.4148,-7.0824,-15.3526,-7.3073,0,REST
3337,13.03515625,8.6448,-2.6779,-12.7888,-2.5482,0,REST
3338,13.0390625,6.8513,-3.705,-11.3171,-5.1209,0,REST
3339,13.04296875,2.2163,4.2312,-9.8495,4.5736,0,REST
3340,13.046875,2.6307,9.3057,-13.269,4.1369,0,REST
3341,13.05078125,-4.9617,7.5446,-5.4386,6.5672,0,REST
3342,13.0546875,-6.9881,8.5839,-2.659,10.403,0,REST
3343,13.05859375,-5.8754,13.0708,2.8934,9.4523,0,REST
3344,13.0625,-13.0527,14.696,6.2164,10.2591,0,REST
3345,13.06640625,-9.1185,11.119,10.8898,5.9427,0,REST
3346,13.0703125,-12.9609,11.5242,6.3544,11.2715,0,REST
3347,13.07421875,-12.4396,12.0029,7.2717,5.5011,0,REST
3348,13.078125,-8.2745,8.849,8.954,7.7825,0,REST
3349,13.08203125,-5.2188,2.0411,11.4836,3.9582,0,REST
3350,13.0859375,-5.4639,0.4195,13.353,2.0865,0,REST
3351,13.08984375,-4.1849,-0.1975,9.9777,-1.9756,0,REST
3352,13.09375,-2.8,-8.6885,7.1372,-1.2162,0,REST
3353,13.09765625,3.6572,-4.6651,2.2542,-4.5312,0,REST
3354,13.1015625,6.8315,-8.0308,4.411,-9.5503,0,REST
3355,13.10546875,10.9738,-15.3967,-1.8496,-12.3347,0,REST
3356,13.109375,9.6982,-12.6217,-5.5537,-7.2686,0,REST
3357,13.11328125,7.5394,-14.4835,-3.7762,-9.7887,0,REST
3358,13.1171875,8.9982,-10.6514,-7.2383,-5.7481,0,REST
3359,13.12109375,7.8378,-11.8529,-10.3154,-3.7239,0,REST
3360,13.125,8.1812,-8.9275,-13.467,-3.0052,0,REST
3361,13.12890625,8.6769,-8.7401,-7.4656,-2.0794,0,REST
3362,13.1328125,6.5867,0.4312,-8.852,-0.3426,0,REST
3363,13.13671875,0.5807,2.5621,-9.2016,2.0222,0,REST
3364,13.140625,-1.6554,9.309,-6.0193,1.9268,0,REST
3365,13.14453125,-4.5828,7.1594,-3.3547,5.054,0,REST
3366,13.1484375,-4.0718,7.4706,-2.6224,3.5279,0,REST
3367,13.15234375,-2.9287,12.0453,2.7253,6.213,0,REST
3368,13.15625,-4.2426,13.2508,4.7367,6.2405,0,REST
3369,13.16015625,-2.855,13.2814,4.88,5.9146,0,REST
3370,13.1640625,-9.2294,8.0464,5.7935,-0.4381,0,REST
3371,13.16796875,-5.6544,10.037,4.6402,5.1834,0,REST
3372,13.171875,-3.8629,10.7321,9.0848,1.1365,0,REST
3373,13.17578125,-5.751,2.971,1.7478,-0.2533,0,REST
3374,13.1796875,0.1994,1.6576,11.4547,2.4166,0,REST
3375,13.18359375,-2.5631,-3.692,6.7396,-2.8518,0,REST
3376,13.1875,-2.0079,-6.1424,2.866,-2.4653,0,REST
3377,13.19140625,0.8867,-5.5211,1.7042,-4.1606,0,REST
3378,13.1953125,-0.3546,-13.5853,-0.6074,-1.5607,0,REST
3379,13.19921875,3.6006,-11.5588,2.2362,-4.6601,0,REST
3380,13.203125,5.7307,-11.0808,0.9255,-4.0029,0,REST
3381,13.20703125,2.0827,-10.6715,-2.176,-2.0937,0,REST
3382,13.2109375,5.713,-11.0057,1.1314,-2.0988,0,REST
3383,13.21484375,3.8575,-9.054,-4.2404,-3.3429,0,REST
3384,13.21875,6.2819,-5.8045,-4.5444,-3.2897,0,REST
3385,13.22265625,8.5444,-0.2029,-6.2135,-0.9558,0,REST
3386,13.2265625,3.0706,-0.4979,-2.0533,-6.0757,0,REST
3387,13.23046875,3.2368,0.7712,-6.1074,0.9153,0,REST
3388,13.234375,0.8853,9.0007,-2.4418,-2.6787,0,REST
3389,13.23828125,2.5195,5.4166,0.1882,-0.5496,0,REST
3390,13.2421875,-0.9259,9.8236,-1.5518,-0.8978,0,REST
3391,13.24609375,1.4432,7.8996,-4.1799,2.7262,0,REST
3392,13.25,1.7278,6.2342,-3.2469,-3.2896,0,REST
3393,13.25390625,-0.3304,15.9426,-3.3738,4.9781,0,REST
3394,13.2578125,2.5176,7.18,-1.0059,2.0643,0,REST
3395,13.26171875,0.6293,7.0306,0.1872,2.3282,0,REST
3396,13.265625,-2.6564,5.3825,-3.7574,4.9538,0,REST
3397,13.26953125,-1.6774,5.4966,-2.2346,2.1707,0,REST
3398,13.2734375,0.5055,1.1158,0.9748,1.7616,0,REST
3399,13.27734375,-2.9606,-3.3109,1.5023,5.6343,0,REST
3400,13.28125,-5.2751,0.905,3.0897,1.7439,0,REST
3401,13.28515625,-6.3219,-5.6867,2.8425,0.6355,0,REST
3402,13.2890625,-6.4863,-7.818,8.3953,0.292,0,REST
3403,13.29296875,-2.1206,-5.8689,0.9788,-1.0906,0,REST
3404,13.296875,-2.6115,-6.751,1.3725,-0.0774,0,REST
3405,13.30078125,-3.2609,-8.5963,4.1881,-5.2959,0,REST
3406,13.3046875,-1.8624,-9.479,1.6666,-2.6355,0,REST
3407,13.30859375,-2.5612,-2.6484,10.2198,-3.3234,0,REST
3408,13.3125,2.0594,-3.5844,3.4413,-4.4968,0,REST
3409,13.31640625,1.5983,-4.4194,4.4722,-4.9496,0,REST
3410,13.3203125,5.6197,-1.4115,1.6493,-6.4897,0,REST
3411,13.32421875,5.4396,-1.357,3.3247,-4.5518,0,REST
3412,13.328125,9.0512,5.0398,-2.7835,-1.1817,0,REST
3413,13.33203125,8.6333,3.8187,-3.2942,-5.7238,0,REST
3414,13.3359375,6.8838,3.6618,-3.0508,-2.3321,0,REST
3415,13.33984375,6.3534,6.8279,-6.0133,-1.5243,0,REST
3416,13.34375,8.9023,7.0467,-8.5347,0.3132,0,REST
3417,13.34765625,6.4374,9.5554,-10.8304,5.7221,0,REST
3418,13.3515625,8.2614,9.0234,-9.5714,3.263,0,REST
3419,13.35546875,2.6318,4.9781,-8.4156,2.5679,0,REST
3420,13.359375,-1.243,2.741,-8.5754,8.8418,0,REST
3421,13.36328125,0.5834,6.4619,-6.6004,9.7442,0,REST
3422,13.3671875,-6.7511,2.852,-8.6899,9.3062,0,REST
3423,13.37109375,-6.6542,1.0961,-3.7701,3.3899,0,REST
3424,13.375,-6.4244,-2.1865,-1.9669,5.3231,0,REST
3425,13.37890625,-10.1271,-3.4176,-0.3135,2.6504,0,REST
3426,13.3828125,-7.4394,-3.2386,0.7625,4.0223,0,REST
3427,13.38671875,-11.5332,-3.1064,3.9457,0.9809,0,REST
3428,13.390625,-5.5238,-3.0124,6.9745,-2.2167,0,REST
3429,13.39453125,-5.261,-3.5882,10.3116,-7.5089,0,REST
3430,13.3984375,-4.069,-3.8832,12.1587,-2.5789,0,REST
3431,13.40234375,-2.8093,-8.5787,11.238,-12.4217,0,REST
3432,13.40625,1.3647,-1.8539,9.6553,-9.7741,0,REST
3433,13.41015625,2.0829,-2.1811,11.5697,-9.2805,0,REST
3434,13.4140625,5.084,-4.0434,8.7966,-13.0272,0,REST
3435,13.41796875,10.0073,-2.2778,4.746,-8.0674,0,REST
3436,13.421875,8.4282,-2.2161,-0.9338,-6.7442,0,REST
3437,13.42578125,12.0102,3.3318,0.723,-4.6589,0,REST
3438,13.4296875,13.1406,-0.1634,-0.1072,-2.572,0,REST
3439,13.43359375,12.0408,-0.2159,-7.26,-0.7988,0,REST
3440,13.4375,11.7049,2.0259,-12.2955,4.6238,0,REST
