sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
3505,13.69140625,1.7299,-3.3625,7.654,-4.0502,1,PREPARE
3506,13.6953125,-2.8714,-4.8056,4.07,-5.5314,1,PREPARE
3507,13.69921875,-0.6352,-5.1085,2.0917,-2.6111,1,PREPARE
3508,13.703125,3.6591,-1.3806,6.6492,-3.1009,1,PREPARE
3509,13.70703125,1.4004,-6.5938,3.8348,-1.1389,1,PREPARE
3510,13.7109375,1.7093,-2.4683,7.5375,-0.2711,1,PREPARE
3511,13.71484375,7.0925,-3.0904,2.9057,1.2107,1,PREPARE
3512,13.71875,5.3187,-2.9576,0.6103,0.3043,1,PREPARE
3513,13.72265625,3.9405,0.9113,3.7275,3.2556,1,PREPARE
3514,13.7265625,4.1069,2.0055,-2.1911,2.4081,1,PREPARE
3515,13.73046875,6.6034,-0.9767,-1.3013,4.9372,1,PREPARE
3516,13.734375,5.7018,4.2646,-1.2935,4.6029,1,PREPARE
3517,13.73828125,2.2697,4.5218,-4.03,1.2291,1,PREPARE
3518,13.7421875,3.3641,1.9451,-3.5794,7.712,1,PREPARE
3519,13.74609375,-2.4691,3.4999,-4.0166,1.2827,1,PREPARE
3520,13.75,-0.0051,5.0231,-7.9427,1.62,1,PREPARE
3521,13.75390625,-0.426,5.8725,-0.8195,2.0708,1,PREPARE
3522,13.7578125,-3.6657,2.8719,-2.5034,1.6165,1,PREPARE
3523,13.76171875,-5.9886,7.0159,-2.8715,-2.8288,1,PREPARE
3524,13.765625,-9.0051,3.0994,-0.3216,-2.7934,1,PREPARE
3525,13.76953125,-9.6745,0.3669,-1.8679,-1.2825,1,PREPARE
3526,13.7734375,-5.2773,0.114,-0.8954,-5.2154,1,PREPARE
3527,13.77734375,-4.7461,-1.6971,4.1843,-1.5699,1,PREPARE
3528,13.78125,-4.3439,0.8929,2.4142,-6.4036,1,PREPARE
3529,13.78515625,-5.6778,-6.4218,1.577,-4.4414,1,PREPARE
3530,13.7890625,-3.2917,-6.4818,2.7575,-6.6327,1,PREPARE
3531,13.79296875,-2.1011,-6.6912,6.1821,-1.5811,1,PREPARE
3532,13.796875,-0.6266,-2.3714,4.7007,-4.0244,1,PREPARE
3533,13.80078125,1.6193,-2.9521,4.0444,-0.2192,1,PREPARE
3534,13.8046875,1.5687,-3.3657,4.7856,0.0502,1,PREPARE
3535,13.80859375,-0.6329,-10.1056,4.5648,-2.2009,1,PREPARE
3536,13.8125,4.9659,-2.0471,2.3541,4.2372,1,PREPARE
3537,13.81640625,5.8707,-3.0358,2.395,1.9805,1,PREPARE
3538,13.8203125,2.7774,-0.1485,4.2045,2.4028,1,PREPARE
3539,13.82421875,5.2716,-0.0461,-0.4862,6.737,1,PREPARE
3540,13.828125,1.3279,1.7436,0.0516,4.516,1,PREPARE
3541,13.83203125,4.6164,0.9125,0.0538,5.2406,1,PREPARE
3542,13.8359375,2.88,2.1442,-1.5134,0.7183,1,PREPARE
3543,13.83984375,2.4985,4.3577,-5.4725,2.7264,1,PREPARE
3544,13.84375,0.4916,4.9574,-4.5248,5.9283,1,PREPARE
3545,13.84765625,1.2455,5.4853,-2.6406,2.8861,1,PREPARE
3546,13.8515625,-0.0791,8.4475,-0.4947,1.9532,1,PREPARE
3547,13.85546875,-5.0879,3.4931,-2.4651,0.3359,1,PREPARE
3548,13.859375,-1.7596,0.931,-5.7245,0.248,1,PREPARE
3549,13.86328125,-4.5428,4.2567,-7.2626,-1.8866,1,PREPARE
3550,13.8671875,-0.3462,4.2241,2.1703,-1.5953,1,PREPARE
3551,13.87109375,-2.4467,0.5785,-1.2363,-6.5714,1,PREPARE
3552,13.875,-7.6538,-1.5338,0.9507,-2.036,1,PREPARE
3553,13.87890625,-1.6858,-2.1837,0.0874,-5.2834,1,PREPARE
3554,13.8828125,-5.6843,0.4555,-2.528,-9.3126,1,PREPARE
3555,13.88671875,-2.3144,-3.5529,3.9704,-0.6789,1,PREPARE
3556,13.890625,-4.3433,-4.8023,4.2017,-4.3983,1,PREPARE
3557,13.89453125,-1.0039,-3.5892,0.7099,-4.1294,1,PREPARE
3558,13.8984375,-2.0213,-10.0172,3.2276,-2.2709,1,PREPARE
3559,13.90234375,-0.4757,-2.1459,7.3244,-1.2631,1,PREPARE
3560,13.90625,3.2003,-4.0597,5.6979,0.8324,1,PREPARE
3561,13.91015625,2.8443,-7.1324,1.7532,1.4018,1,PREPARE
3562,13.9140625,6.1677,-3.7587,2.1291,-0.1576,1,PREPARE
3563,13.91796875,5.7717,-1.3657,4.118,7.4858,1,PREPARE
3564,13.921875,7.7424,-0.8962,-0.4372,3.6927,1,PREPARE
3565,13.92578125,3.7538,0.2382,1.0807,7.7896,1,PREPARE
3566,13.9296875,8.7601,3.6439,-1.6139,3.3946,1,PREPARE
3567,13.93359375,3.788,4.0575,-0.3974,4.1842,1,PREPARE
3568,13.9375,4.1446,4.3898,-2.0409,6.7322,1,PREPARE
3569,13.94140625,3.7869,2.2435,-5.7476,2.4145,1,PREPARE
3570,13.9453125,2.0708,7.035,-6.8968,1.9853,1,PREPARE
3571,13.94921875,1.5199,2.079,-3.9313,-0.6144,1,PREPARE
3572,13.953125,-3.3511,1.2846,-1.6536,-0.2187,1,PREPARE
3573,13.95703125,-2.4801,5.3203,-2.2231,-2.5264,1,PREPARE
3574,13.9609375,0.113,3.0161,-3.4252,-3.0612,1,PREPARE
3575,13.96484375,-3.7098,-0.7889,-0.059,-3.5573,1,PREPARE
3576,13.96875,-1.539,2.6791,-6.2127,-6.6616,1,PREPARE
3577,13.97265625,-6.2076,-0.1906,-6.2523,-1.9027,1,PREPARE
3578,13.9765625,-7.8273,-1.6747,1.7204,-5.6471,1,PREPARE
3579,13.98046875,-2.9498,-1.9239,0.5846,-1.304,1,PREPARE
3580,13.984375,-0.1503,-6.6276,1.0392,-0.8071,1,PREPARE
3581,13.98828125,-1.9572,-6.662,3.2725,-1.7635,1,PREPARE
3582,13.9921875,-4.291,-5.2574,5.617,-2.7362,1,PREPARE
3583,13.99609375,2.2795,-7.2851,2.1488,-2.3422,1,PREPARE
3584,14.0,2.6388,-3.524,4.6919,-3.1413,1,PREPARE
3585,14.00390625,0.8116,-5.432,1.7186,1.2013,1,PREPARE
3586,14.0078125,3.037,-2.535,6.2433,3.9201,1,PREPARE
3587,14.01171875,2.8888,-5.9043,6.759,3.0951,1,PREPARE
3588,14.015625,4.5298,-0.9525,3.7755,4.5663,1,PREPARE
3589,14.01953125,6.3251,1.1872,4.7437,9.9122,1,PREPARE
3590,14.0234375,5.4681,1.5405,0.8282,3.7756,1,PREPARE
3591,14.02734375,5.4194,4.8524,5.5233,6.0675,1,PREPARE
3592,14.03125,7.1103,3.8793,-1.6434,6.775,1,PREPARE
3593,14.03515625,1.959,1.7668,-3.5039,3.025,1,PREPARE
3594,14.0390625,2.9831,5.182,-1.3397,0.3304,1,PREPARE
3595,14.04296875,1.5902,5.6978,-2.21,7.8523,1,PREPARE
3596,14.046875,2.5097,3.2231,-4.2043,-0.6759,1,PREPARE
3597,14.05078125,-0.9523,2.8124,-1.3804,-1.2231,1,PREPARE
3598,14.0546875,0.7375,1.429,-2.5453,-4.4053,1,PREPARE
3599,14.05859375,-4.3017,4.3819,-4.0315,-2.1658,1,PREPARE
3600,14.0625,-7.3152,-1.8079,-7.4698,-1.4322,1,PREPARE
3601,14.06640625,-4.6719,-2.6888,-3.516,-5.9983,1,PREPARE
3602,14.0703125,-1.0887,0.456,-5.5271,-2.8165,1,PREPARE
3603,14.07421875,-5.8505,1.5378,-0.3313,-5.8984,1,PREPARE
3604,14.078125,-7.0512,-2.4448,-2.035,-4.6254,1,PREPARE
3605,14.08203125,-8.6073,-1.8248,-0.8348,-4.9091,1,PREPARE
3606,14.0859375,-2.5578,-4.2147,3.8143,-4.4614,1,PREPARE
3607,14.08984375,-4.1336,-3.9254,4.2463,2.1731,1,PREPARE
3608,14.09375,-3.7944,-5.494,5.0578,-0.5188,1,PREPARE
3609,14.09765625,0.7181,-3.3134,3.0876,-3.4636,1,PREPARE
3610,14.1015625,1.2368,-2.7631,5.1221,1.2316,1,PREPARE
3611,14.10546875,2.5108,-2.0551,8.5582,3.5146,1,PREPARE
3612,14.109375,1.4663,-3.0294,4.4876,3.1662,1,PREPARE
3613,14.11328125,0.7665,-5.9187,6.9083,3.8647,1,PREPARE
3614,14.1171875,5.9922,2.6007,4.6023,4.5029,1,PREPARE
3615,14.12109375,3.2025,2.7601,5.214,4.3891,1,PREPARE
3616,14.125,5.1343,2.1432,0.0755,2.8047,1,PREPARE
3617,14.12890625,3.6977,2.8792,-0.4462,0.4975,1,PREPARE
3618,14.1328125,4.0263,5.4992,-0.7863,3.7481,1,PREPARE
3619,14.13671875,0.0289,3.5437,-1.2779,-0.1872,1,PREPARE
3620,14.140625,3.1882,7.4494,-2.7787,-1.0229,1,PREPARE
3621,14.14453125,1.8981,2.7187,-2.0156,-0.9451,1,PREPARE
3622,14.1484375,1.2975,2.4937,-7.3449,-2.1091,1,PREPARE
3623,14.15234375,-1.0256,4.615,-4.5181,-2.2952,1,PREPARE
3624,14.15625,-0.4859,2.3599,-2.4501,-3.946,1,PREPARE
3625,14.16015625,-2.276,3.3715,-4.0796,-4.1477,1,PREPARE
3626,14.1640625,-2.3229,2.2571,-5.7778,-4.873,1,PREPARE
3627,14.16796875,-4.6962,-0.5352,-6.3384,-4.4227,1,PREPARE
3628,14.171875,-7.1966,2.4941,-3.7164,-3.1249,1,PREPARE
3629,14.17578125,-5.0183,-2.4663,0.6918,-4.9143,1,PREPARE
3630,14.1796875,-3.3485,-4.5583,-2.6261,-5.2535,1,PREPARE
3631,14.18359375,-5.5986,-6.9991,2.623,-1.6151,1,PREPARE
3632,14.1875,-4.5576,-2.6418,3.1042,1.8946,1,PREPARE
3633,14.19140625,-3.8716,-4.524,0.5152,1.2776,1,PREPARE
3634,14.1953125,-3.7712,-5.3931,2.2214,4.8179,1,PREPARE
3635,14.19921875,-2.8556,-4.7217,5.6058,3.9572,1,PREPARE
3636,14.203125,0.3925,-4.0583,4.8765,5.6209,1,PREPARE
3637,14.20703125,1.4274,0.127,3.7715,7.0857,1,PREPARE
3638,14.2109375,4.9233,-0.0555,4.5011,2.4553,1,PREPARE
3639,14.21484375,5.1646,-1.8138,8.5861,5.9127,1,PREPARE
3640,14.21875,7.3571,-1.4323,5.6069,3.9121,1,PREPARE
3641,14.22265625,7.3513,5.6054,3.4979,6.3806,1,PREPARE
3642,14.2265625,4.8217,4.2364,3.1829,6.6308,1,PREPARE
3643,14.23046875,4.8859,2.2988,2.587,2.5234,1,PREPARE
3644,14.234375,5.9874,8.2036,-2.4814,2.6108,1,PREPARE
3645,14.23828125,1.3511,4.8684,1.5328,-1.8006,1,PREPARE
3646,14.2421875,1.3686,6.3244,-5.3421,0.2047,1,PREPARE
3647,14.24609375,2.7569,6.2865,-1.5561,-4.8262,1,PREPARE
3648,14.25,3.1141,3.3187,-5.6633,-6.2855,1,PREPARE
3649,14.25390625,-2.0357,7.2715,-8.6761,-3.6822,1,PREPARE
3650,14.2578125,1.7292,0.0951,-5.3247,-4.2557,1,PREPARE
3651,14.26171875,-3.2676,2.4786,-6.7545,-3.6018,1,PREPARE
3652,14.265625,-5.1981,-5.1023,-5.6974,-4.3257,1,PREPARE
3653,14.26953125,-6.4925,3.8814,-6.3505,-4.3433,1,PREPARE
3654,14.2734375,-1.1568,-1.9361,-3.8706,0.1247,1,PREPARE
3655,14.27734375,-6.1403,-1.7857,-2.486,-2.4922,1,PREPARE
3656,14.28125,-6.064,-3.1078,-1.2202,-1.7304,1,PREPARE
3657,14.28515625,-3.565,-4.374,2.7998,2.3826,1,PREPARE
3658,14.2890625,-0.379,-1.3886,0.0719,1.8871,1,PREPARE
3659,14.29296875,2.1698,-2.6412,2.0771,0.5077,1,PREPARE
3660,14.296875,0.5434,-3.0142,0.8914,5.727,1,PREPARE
3661,14.30078125,-0.2837,-6.3426,3.1676,4.1378,1,PREPARE
3662,14.3046875,-0.2149,-1.6869,4.0523,1.6579,1,PREPARE
3663,14.30859375,2.0581,-0.5629,7.2876,7.0421,1,PREPARE
3664,14.3125,7.8943,-2.807,8.8037,8.0661,1,PREPARE
3665,14.31640625,2.6723,1.7746,7.694,5.4992,1,PREPARE
3666,14.3203125,4.0072,0.601,3.3615,1.2213,1,PREPARE
3667,14.32421875,3.5048,0.6423,1.5054,2.8174,1,PREPARE
3668,14.328125,6.3472,3.682,5.5955,0.4306,1,PREPARE
3669,14.33203125,2.4889,2.3304,0.2929,0.0935,1,PREPARE
3670,14.3359375,3.5337,5.9153,0.7786,0.5365,1,PREPARE
3671,14.33984375,4.554,4.905,2.841,2.1808,1,PREPARE
3672,14.34375,2.6742,2.9039,-0.6411,-4.1245,1,PREPARE
3673,14.34765625,1.1216,5.7993,-2.6331,-6.8366,1,PREPARE
3674,14.3515625,-2.4463,3.7779,-3.2005,-3.8415,1,PREPARE
3675,14.35546875,-4.0467,5.0603,-6.8009,-4.5031,1,PREPARE
3676,14.359375,-1.6349,4.4106,-3.6599,-6.4283,1,PREPARE
3677,14.36328125,-4.1147,0.2438,-5.0381,-4.3175,1,PREPARE
3678,14.3671875,-6.9507,-3.3284,-5.6382,-7.0193,1,PREPARE
3679,14.37109375,-6.7884,-4.8202,-7.5799,-4.0237,1,PREPARE
3680,14.375,-3.8627,-1.3148,-2.9631,-3.7277,1,PREPARE
3681,14.37890625,-6.5233,-7.5442,-0.1592,-0.3491,1,PREPARE
3682,14.3828125,-4.0375,-4.9948,2.4696,2.1765,1,PREPARE
3683,14.38671875,-3.6397,-6.4104,-0.6437,1.094,1,PREPARE
3684,14.390625,2.1689,-5.2479,-1.0916,2.2942,1,PREPARE
3685,14.39453125,-0.3712,-3.0976,3.0577,2.8064,1,PREPARE
3686,14.3984375,-1.7628,-0.7777,2.6683,6.2175,1,PREPARE
3687,14.40234375,5.1989,-3.5503,1.6908,4.1269,1,PREPARE
3688,14.40625,3.06,-0.5382,5.9972,4.813,1,PREPARE
3689,14.41015625,3.302,0.1631,4.129,7.3935,1,PREPARE
3690,14.4140625,3.2028,1.83,6.5206,-0.9104,1,PREPARE
3691,14.41796875,7.9722,0.6647,5.3676,1.6018,1,PREPARE
3692,14.421875,3.2556,3.1289,3.6398,-0.8557,1,PREPARE
3693,14.42578125,4.8019,8.1107,7.0155,1.0774,1,PREPARE
3694,14.4296875,6.6136,4.5191,5.9543,-2.7201,1,PREPARE
3695,14.43359375,6.9991,5.6147,3.2641,-0.9541,1,PREPARE
3696,14.4375,1.8679,5.4148,-2.2434,-0.6012,1,PREPARE
3697,14.44140625,3.4057,2.9526,-0.135,-6.0446,1,PREPARE
3698,14.4453125,1.8868,6.9978,-1.179,-6.3894,1,PREPARE
3699,14.44921875,-0.1237,7.0059,-5.2619,-2.2642,1,PREPARE
3700,14.453125,2.3407,1.6458,-6.7112,-6.4283,1,PREPARE
3701,14.45703125,-3.0702,-1.8982,-5.6746,-8.5115,1,PREPARE
3702,14.4609375,-4.179,-0.8951,-6.6153,-2.2253,1,PREPARE
3703,14.46484375,-6.8444,-0.4159,-4.1945,-7.0153,1,PREPARE
3704,14.46875,-5.262,-3.5722,-7.5191,-2.5348,1,PREPARE
3705,14.47265625,-7.3635,-3.3739,-4.7113,-1.8998,1,PREPARE
3706,14.4765625,-5.9517,-3.8427,-3.8306,-0.4316,1,PREPARE
3707,14.48046875,-10.0058,-4.0898,-5.8698,-0.4221,1,PREPARE
3708,14.484375,-8.0174,-6.067,-1.3449,4.5512,1,PREPARE
3709,14.48828125,-1.4865,-2.9113,2.8081,1.6897,1,PREPARE
3710,14.4921875,-3.2442,-4.1201,1.8847,1.0348,1,PREPARE
3711,14.49609375,-0.3488,-5.8641,-0.3979,1.0536,1,PREPARE
3712,14.5,2.3612,-4.5693,-1.5876,6.9238,1,PREPARE
3713,14.50390625,1.3903,-5.7115,4.2062,4.7454,1,PREPARE
3714,14.5078125,3.3606,1.1363,6.4061,7.0365,1,PREPARE
3715,14.51171875,2.1466,4.6892,5.9404,4.0789,1,PREPARE
3716,14.515625,3.7396,3.6118,3.578,-1.5459,1,PREPARE
3717,14.51953125,7.47,4.4982,2.1234,1.3788,1,PREPARE
3718,14.5234375,3.9696,0.2576,4.9245,2.6991,1,PREPARE
3719,14.52734375,5.9242,5.3013,6.4431,0.6147,1,PREPARE
3720,14.53125,4.1908,5.6535,1.0539,-4.3498,1,PREPARE
3721,14.53515625,0.9855,4.0999,5.4449,-0.0814,1,PREPARE
3722,14.5390625,6.9331,4.5815,-0.0444,-2.9229,1,PREPARE
3723,14.54296875,-0.5745,2.8865,-3.1166,-6.1753,1,PREPARE
3724,14.546875,0.1399,7.23,-2.0675,-4.1288,1,PREPARE
3725,14.55078125,2.4143,-0.2636,-1.5717,-6.788,1,PREPARE
3726,14.5546875,-2.43,4.5737,-3.4417,-3.9891,1,PREPARE
3727,14.55859375,-1.3114,-0.8376,-3.4965,-1.1198,1,PREPARE
3728,14.5625,-5.5524,-2.0581,-5.7117,-1.152,1,PREPARE
3729,14.56640625,-3.4762,-2.2134,-5.7149,2.7159,1,PREPARE
3730,14.5703125,-7.9101,-4.2084,-3.2542,1.2767,1,PREPARE
3731,14.57421875,-4.8054,-0.9581,-6.374,-1.6329,1,PREPARE
3732,14.578125,-5.4017,-5.0358,-6.6382,-0.6796,1,PREPARE
3733,14.58203125,-5.9452,-7.4283,0.9938,4.4904,1,PREPARE
3734,14.5859375,-5.2452,-6.8898,-5.3456,4.847,1,PREPARE
3735,14.58984375,-2.6913,-2.836,2.0694,5.2135,1,PREPARE
3736,14.59375,1.7203,-3.5393,0.3761,5.987,1,PREPARE
3737,14.59765625,-0.7126,-3.7806,1.3209,4.2914,1,PREPARE
3738,14.6015625,-0.7832,-1.9374,2.8589,3.865,1,PREPARE
3739,14.60546875,4.2191,-2.9713,1.8815,2.5159,1,PREPARE
3740,14.609375,-0.044,-1.3346,5.0528,2.6238,1,PREPARE
3741,14.61328125,1.0278,2.3284,4.2238,3.4721,1,PREPARE
3742,14.6171875,4.4815,4.2489,5.0945,3.549,1,PREPARE
3743,14.62109375,8.4818,2.5923,4.5223,0.7947,1,PREPARE
3744,14.625,6.142,7.1033,5.4421,-2.1589,1,PREPARE
3745,14.62890625,5.8647,6.3157,2.86,-5.7834,1,PREPARE
3746,14.6328125,2.6272,5.2338,2.4248,-2.8199,1,PREPARE
3747,14.63671875,3.4971,4.444,-0.1403,-6.9238,1,PREPARE
3748,14.640625,6.3569,7.5649,1.8426,-2.7545,1,PREPARE
3749,14.64453125,1.5517,2.9488,-4.1224,-3.5689,1,PREPARE
3750,14.6484375,-1.0113,-2.0216,0.9337,-3.0245,1,PREPARE
3751,14.65234375,-7.4156,1.1927,-2.7393,-2.5884,1,PREPARE
3752,14.65625,-4.9,1.2056,-1.4639,-3.271,1,PREPARE
3753,14.66015625,-2.4793,-1.012,-6.4448,-2.7788,1,PREPARE
3754,14.6640625,-1.667,-1.2566,-4.5969,-0.3696,1,PREPARE
3755,14.66796875,-2.5625,-5.107,-7.678,-0.2248,1,PREPARE
3756,14.671875,-6.7443,-7.0886,-3.7162,2.1762,1,PREPARE
3757,14.67578125,-7.1002,-1.7655,-5.1416,-1.4001,1,PREPARE
3758,14.6796875,-7.4338,-5.8284,-3.8751,2.0258,1,PREPARE
3759,14.68359375,-7.9173,-8.2137,-0.522,3.6752,1,PREPARE
3760,14.6875,-1.639,-5.4472,1.2373,2.4743,1,PREPARE
3761,14.69140625,0.9211,-1.7039,-0.3805,4.0974,1,PREPARE
3762,14.6953125,0.2072,-4.814,3.8023,4.3634,1,PREPARE
3763,14.69921875,0.121,0.3525,5.2381,6.4787,1,PREPARE
3764,14.703125,2.3404,0.0431,0.354,5.2541,1,PREPARE
3765,14.70703125,0.4703,-0.0647,3.3461,-2.0042,1,PREPARE
3766,14.7109375,3.6599,6.83,3.8803,-0.0523,1,PREPARE
3767,14.71484375,3.1901,2.0849,4.6363,-0.4611,1,PREPARE
3768,14.71875,-0.5657,3.8141,7.8404,1.2249,1,PREPARE
3769,14.72265625,3.2563,7.4218,4.4796,-4.3713,1,PREPARE
3770,14.7265625,6.0608,6.9382,6.6807,-3.5415,1,PREPARE
3771,14.73046875,6.6976,5.7454,1.4308,-3.9586,1,PREPARE
3772,14.734375,7.2841,8.3676,5.2155,-5.8164,1,PREPARE
3773,14.73828125,3.5435,0.0357,2.2684,-5.6879,1,PREPARE
3774,14.7421875,2.514,2.9692,4.0118,-2.7648,1,PREPARE
3775,14.74609375,3.4049,1.5865,0.1004,-0.8871,1,PREPARE
3776,14.75,-1.5354,1.5212,-2.0178,-8.6041,1,PREPARE
3777,14.75390625,-1.2158,1.7224,-4.8208,-2.0713,1,PREPARE
3778,14.7578125,-0.361,-1.7747,-4.2201,-1.9622,1,PREPARE
3779,14.76171875,-4.1698,-5.5503,-4.9607,-0.2078,1,PREPARE
3780,14.765625,-3.8854,-3.5021,-2.8888,1.237,1,PREPARE
3781,14.76953125,-5.7465,0.8147,-6.9413,1.4606,1,PREPARE
3782,14.7734375,-5.3002,-6.7624,-7.5755,2.1553,1,PREPARE
3783,14.77734375,-2.4532,-5.7625,-3.3934,3.2225,1,PREPARE
3784,14.78125,-8.9579,-1.9029,-4.2283,4.5378,1,PREPARE
3785,14.78515625,-6.0297,-7.5639,-1.6579,4.5668,1,PREPARE
3786,14.7890625,0.234,-8.5104,-4.2768,1.6597,1,PREPARE
3787,14.79296875,1.5418,-3.0118,1.185,4.4422,1,PREPARE
3788,14.796875,-2.3194,-4.9836,1.3265,1.8377,1,PREPARE
3789,14.80078125,2.6042,2.8566,0.6118,3.9848,1,PREPARE
3790,14.8046875,1.1659,-1.8833,4.1216,1.5133,1,PREPARE
3791,14.80859375,1.4769,4.8879,-0.2715,1.9058,1,PREPARE
3792,14.8125,4.1445,4.4224,7.3659,-3.2554,1,PREPARE
3793,14.81640625,1.5564,1.5844,4.3284,-2.0087,1,PREPARE
3794,14.8203125,6.5038,2.4226,5.5693,-4.8522,1,PREPARE
3795,14.82421875,2.8305,6.381,5.0497,-5.7144,1,PREPARE
3796,14.828125,3.6689,8.0094,5.8674,-3.0146,1,PREPARE
3797,14.83203125,4.7116,0.9183,4.0427,-4.8085,1,PREPARE
3798,14.8359375,3.0036,7.663,5.8679,0.4132,1,PREPARE
3799,14.83984375,1.2998,1.6503,0.9513,-5.7761,1,PREPARE
3800,14.84375,4.0888,5.4434,0.6105,-2.3078,1,PREPARE
3801,14.84765625,-0.6073,1.6707,0.5977,0.6202,1,PREPARE
3802,14.8515625,1.0397,1.946,-3.5118,0.4803,1,PREPARE
3803,14.85546875,-1.449,0.3938,-2.4146,0.4764,1,PREPARE
3804,14.859375,-3.4161,-3.6831,-4.7234,0.1549,1,PREPARE
3805,14.86328125,-5.3678,-2.7137,-5.5861,1.5069,1,PREPARE
3806,14.8671875,-2.2256,-4.5577,-6.4518,2.0755,1,PREPARE
3807,14.87109375,-5.3325,-2.2239,-6.8755,4.8621,1,PREPARE
3808,14.875,-2.2963,-6.9836,-9.0958,4.2321,1,PREPARE
3809,14.87890625,-2.7052,-3.7566,-3.4992,8.0877,1,PREPARE
3810,14.8828125,-5.2702,-2.7435,-2.0693,4.5821,1,PREPARE
3811,14.88671875,-4.7977,-0.3317,-7.0517,3.3408,1,PREPARE
3812,14.890625,-3.4461,0.0603,-5.807,5.3223,1,PREPARE
3813,14.89453125,-0.5323,-2.4541,-1.0649,1.9393,1,PREPARE
3814,14.8984375,-0.3145,-1.3657,-0.3603,0.7417,1,PREPARE
3815,14.90234375,2.2175,-3.4175,0.3061,-2.3357,1,PREPARE
3816,14.90625,-2.4193,-0.9445,-0.4066,0.5583,1,PREPARE
3817,14.91015625,-0.3752,1.8934,1.9976,-0.3104,1,PREPARE
3818,14.9140625,2.7375,4.9305,3.2808,-4.115,1,PREPARE
3819,14.91796875,4.2698,5.8459,7.7664,-5.1811,1,PREPARE
3820,14.921875,2.7117,3.2099,2.8542,-4.9101,1,PREPARE
3821,14.92578125,6.6519,3.2877,4.9046,-5.9136,1,PREPARE
3822,14.9296875,3.4956,7.7048,7.7064,-4.0985,1,PREPARE
3823,14.93359375,6.4243,2.5706,3.6045,-5.1575,1,PREPARE
3824,14.9375,4.1055,2.9482,2.4514,-4.7825,1,PREPARE
3825,14.94140625,3.4638,1.9877,1.2594,0.2966,1,PREPARE
3826,14.9453125,2.4455,4.786,-0.5384,-4.7845,1,PREPARE
3827,14.94921875,0.497,-3.3384,-1.0409,0.547,1,PREPARE
3828,14.953125,-0.3814,-2.5105,-0.9986,1.2522,1,PREPARE
3829,14.95703125,-1.2454,0.4774,-3.7515,4.6148,1,PREPARE
3830,14.9609375,-0.3629,-1.4495,-2.4767,-0.6465,1,PREPARE
3831,14.96484375,0.5717,1.662,-6.7339,8.8726,2,LEFT_MI
3832,14.96875,-2.0566,0.7943,-4.1887,11.667,2,LEFT_MI
3833,14.97265625,-8.7153,-7.014,-12.0719,6.1095,2,LEFT_MI
3834,14.9765625,-7.5437,-2.864,-4.8194,3.3522,2,LEFT_MI
3835,14.98046875,-6.4037,2.8165,-8.8882,2.6428,2,LEFT_MI
3836,14.984375,-2.5368,-5.5747,-11.8846,1.7975,2,LEFT_MI
3837,14.98828125,-7.3321,-4.0753,-7.272,1.6675,2,LEFT_MI
3838,14.9921875,-5.9775,-6.9806,-10.4935,1.9061,2,LEFT_MI
3839,14.99609375,-3.3952,2.4935,-0.234,2.7655,2,LEFT_MI
3840,15.0,2.5301,-2.5763,-6.5253,1.6461,2,LEFT_MI
3841,15.00390625,-0.3233,-2.4068,1.7692,0.297,2,LEFT_MI
3842,15.0078125,9.6666,4.4851,4.5773,-1.3557,2,LEFT_MI
3843,15.01171875,11.8189,6.2449,6.191,-3.0097,2,LEFT_MI
3844,15.015625,6.1616,0.3752,4.217,-1.6663,2,LEFT_MI
3845,15.01953125,4.3051,1.5313,12.6798,-2.494,2,LEFT_MI
3846,15.0234375,4.8379,0.8277,5.4115,-7.9986,2,LEFT_MI
3847,15.02734375,1.6328,0.127,6.6413,-3.174,2,LEFT_MI
3848,15.03125,0.9308,2.3847,1.4384,-10.4085,2,LEFT_MI
3849,15.03515625,-1.4469,0.185,-0.9506,-6.9072,2,LEFT_MI
3850,15.0390625,-0.0668,-3.5323,-1.3833,-9.8462,2,LEFT_MI
3851,15.04296875,6.2965,-1.4005,3.8542,-1.1756,2,LEFT_MI
3852,15.046875,0.0827,-3.0105,4.5304,1.7639,2,LEFT_MI
3853,15.05078125,-7.0597,1.1338,-0.163,7.6831,2,LEFT_MI
3854,15.0546875,2.0642,5.5218,0.1088,4.8905,2,LEFT_MI
3855,15.05859375,-5.8348,4.7644,2.9648,0.3029,2,LEFT_MI
3856,15.0625,-1.7586,2.5238,-0.5245,10.2729,2,LEFT_MI
3857,15.06640625,-1.0468,4.0043,2.3337,11.3477,2,LEFT_MI
3858,15.0703125,-3.9819,-3.5376,1.4807,9.9912,2,LEFT_MI
3859,15.07421875,-5.2782,0.8051,-2.5731,7.3505,2,LEFT_MI
3860,15.078125,-3.9592,-5.7133,-4.2366,2.5147,2,LEFT_MI
3861,15.08203125,-10.1878,-0.8236,-10.8633,5.4083,2,LEFT_MI
3862,15.0859375,-8.7503,-5.2294,-2.772,-1.8102,2,LEFT_MI
3863,15.08984375,-4.6663,-4.2076,-7.264,-2.8091,2,LEFT_MI
3864,15.09375,-4.3703,-3.8014,-3.8281,-5.0145,2,LEFT_MI
3865,15.09765625,-0.3193,1.7735,-1.8356,-1.4706,2,LEFT_MI
3866,15.1015625,9.2476,1.0813,-2.8546,-3.3705,2,LEFT_MI
